customer,state,customer_lifetime_value,response,coverage,education,effective_to_date,employment_status,gender,income,location_code,marital_status,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,policy_type,renew_offer_type,sales_channel,total_claim_amount,vehicle_class,vehicle_size,year,month,day_week
EV32492,Arizona,2496.167004,No,Basic,Bachelor,2011-02-01,Employed,M,49136.0,Suburban,Divorced,64.0,7,95,0,1,Personal Auto,Offer4,Web,307.2,Four-Door Car,Medsize,2011,2,1
IW27109,Oregon,4650.68277,No,Basic,College,2011-01-11,Unemployed,M,0.0,Suburban,Single,68.0,17,66,0,3,Personal Auto,Offer1,Agent,722.877299,Two-Door Car,Medsize,2011,1,11
XX37955,Nevada,14002.37819,No,Basic,College,2011-02-22,Employed,M,67627.0,Suburban,Married,117.0,5,43,0,2,Corporate Auto,Offer4,Call Center,561.6,SUV,Medsize,2011,2,22
MO68226,California,7462.926263,Yes,Extended,College,2011-01-28,Employed,F,70263.0,Rural,Married,93.0,30,66,0,5,Personal Auto,Offer2,Call Center,7.345946,Two-Door Car,Small,2011,1,28
HY86417,Arizona,3653.703458,No,Extended,College,2011-02-13,Employed,F,74126.0,Suburban,Married,90.0,14,76,0,1,Corporate Auto,Offer2,Call Center,478.751065,Two-Door Car,Medsize,2011,2,13
WI14444,California,5638.543833,No,Basic,High School or Below,2011-02-27,Employed,F,74286.0,Urban,Married,70.0,27,0,0,3,Personal Auto,Offer4,Agent,277.585067,Two-Door Car,Medsize,2011,2,27
XC72555,Oregon,4475.05212,No,Basic,High School or Below,2011-01-21,Employed,F,97949.0,Urban,Married,112.0,9,13,3,1,Personal Auto,Offer4,Web,324.812083,SUV,Small,2011,1,21
SZ37147,California,2719.853023,No,Basic,Bachelor,2011-01-21,Employed,M,41005.0,Suburban,Single,70.0,22,37,0,1,Personal Auto,Offer4,Branch,336.0,Four-Door Car,Medsize,2011,1,21
HF44881,Arizona,4542.405346,No,Basic,High School or Below,2011-01-06,Employed,M,29875.0,Suburban,Single,119.0,9,36,1,1,Corporate Auto,Offer1,Web,571.2,Luxury-Sport,Medsize,2011,1,6
GA98025,Arizona,12875.59874,No,Basic,Bachelor,2011-02-04,Unemployed,M,26121.0,Suburban,Single,119.0,12,51,0,2,Personal Auto,Offer1,Call Center,754.115474,SUV,Medsize,2011,2,4
LO57874,Oregon,2300.691547,Yes,Basic,Bachelor,2011-01-15,Unemployed,M,25905.0,Suburban,Divorced,63.0,21,12,0,1,Corporate Auto,Offer1,Agent,302.4,Four-Door Car,Large,2011,1,15
VJ83206,California,8364.559003,No,Basic,College,2011-01-06,Employed,M,72117.0,Rural,Married,70.0,1,98,0,2,Personal Auto,Offer4,Branch,106.737787,Four-Door Car,Medsize,2011,1,6
CV35709,Oregon,14024.35839,Yes,Premium,High School or Below,2011-02-19,Employed,F,81872.0,Rural,Married,115.0,10,55,0,2,Corporate Auto,Offer2,Web,256.43803,Four-Door Car,Medsize,2011,2,19
VX67206,Oregon,27789.69235,Yes,Extended,Bachelor,2011-01-20,Employed,F,33806.0,Urban,Divorced,89.0,32,59,0,2,Corporate Auto,Offer2,Web,395.729716,Four-Door Car,Medsize,2011,1,20
WY38315,California,3588.926491,No,Basic,College,2011-01-18,Unemployed,M,0.0,Suburban,Single,106.0,20,51,0,1,Personal Auto,Offer3,Agent,763.2,SUV,Medsize,2011,1,18
AY52869,California,4386.277558,Yes,Basic,College,2011-02-11,Unemployed,M,10621.0,Suburban,Single,67.0,28,22,0,5,Personal Auto,Offer1,Agent,321.6,Four-Door Car,Medsize,2011,2,11
PT29055,Oregon,6647.846187,No,Basic,Bachelor,2011-01-29,Unemployed,F,0.0,Suburban,Single,65.0,34,27,0,2,Personal Auto,Offer1,Web,312.0,Four-Door Car,Medsize,2011,1,29
HF62608,Oregon,6753.428413,No,Extended,College,2011-02-27,Employed,F,44213.0,Rural,Single,85.0,15,58,0,3,Personal Auto,Offer1,Branch,77.523904,Four-Door Car,Medsize,2011,2,27
PJ54354,California,4762.823136,No,Basic,Bachelor,2011-01-21,Unemployed,M,0.0,Suburban,Married,65.0,10,11,0,3,Personal Auto,Offer1,Call Center,366.212945,Four-Door Car,Medsize,2011,1,21
VW13019,Nevada,4904.894731,Yes,Extended,College,2011-02-14,Unemployed,F,12902.0,Suburban,Divorced,139.0,3,51,0,1,Corporate Auto,Offer1,Agent,667.2,Luxury-Sport,Medsize,2011,2,14
PY80506,Oregon,4764.861739,No,Basic,High School or Below,2011-01-15,Employed,M,78757.0,Urban,Married,119.0,8,56,3,1,Personal Auto,Offer4,Agent,383.797363,Luxury-Sport,Medsize,2011,1,15
CF46699,Oregon,3567.503755,Yes,Basic,Bachelor,2011-01-07,Unemployed,M,0.0,Suburban,Married,102.0,28,11,0,1,Personal Auto,Offer2,Agent,660.430456,SUV,Medsize,2011,1,7
SF15712,Oregon,3903.802262,No,Extended,High School or Below,2011-02-21,Employed,M,51833.0,Rural,Divorced,99.0,1,18,0,1,Personal Auto,Offer3,Agent,190.509609,Four-Door Car,Medsize,2011,2,21
MX69639,California,10442.43404,No,Extended,High School or Below,2011-02-11,Employed,F,30786.0,Rural,Single,90.0,3,5,0,2,Personal Auto,Offer2,Branch,28.649762,Four-Door Car,Large,2011,2,11
EZ41764,California,2498.963061,No,Basic,Bachelor,2011-02-26,Employed,M,76792.0,Suburban,Married,62.0,12,27,0,1,Personal Auto,Offer3,Agent,297.6,Four-Door Car,Medsize,2011,2,26
BD58297,California,2862.563059,No,Basic,Bachelor,2011-02-27,Employed,F,76356.0,Suburban,Married,71.0,4,61,2,1,Personal Auto,Offer3,Branch,340.8,Two-Door Car,Medsize,2011,2,27
FM55990,California,5989.773931,Yes,Premium,College,2011-01-19,Employed,M,66839.0,Suburban,Single,154.0,33,24,0,1,Personal Auto,Offer2,Branch,739.2,Luxury-Sport,Medsize,2011,1,19
LZ89104,Oregon,7143.035873,No,Extended,High School or Below,2011-02-23,Employed,M,59789.0,Suburban,Married,90.0,9,81,0,3,Personal Auto,Offer4,Agent,527.539078,Four-Door Car,Large,2011,2,23
CI38330,Washington,2549.786069,No,Basic,Bachelor,2011-02-12,Employed,M,72217.0,Rural,Married,64.0,13,15,0,1,Personal Auto,Offer2,Branch,91.146661,Four-Door Car,Medsize,2011,2,12
NT15165,California,12047.775,No,Premium,Bachelor,2011-01-03,Employed,F,43324.0,Urban,Married,101.0,8,17,0,2,Corporate Auto,Offer2,Branch,284.667612,Two-Door Car,Medsize,2011,1,3
RQ77476,Oregon,20461.1545,No,Premium,Bachelor,2011-02-26,Employed,M,87502.0,Urban,Married,102.0,20,28,0,2,Personal Auto,Offer2,Branch,421.111226,Four-Door Car,Medsize,2011,2,26
QB15345,California,2781.589027,No,Basic,High School or Below,2011-02-08,Unemployed,F,0.0,Suburban,Single,74.0,8,13,0,1,Personal Auto,Offer4,Web,532.8,Four-Door Car,Medsize,2011,2,8
DX65548,Arizona,4834.710493,Yes,Basic,College,2011-01-31,Employed,F,38713.0,Suburban,Divorced,66.0,31,69,4,6,Personal Auto,Offer2,Call Center,316.8,Four-Door Car,Medsize,2011,1,31
RI52095,Washington,7610.540153,No,Basic,High School or Below,2011-02-02,Employed,M,51878.0,Suburban,Single,66.0,10,16,1,2,Personal Auto,Offer2,Branch,316.8,Four-Door Car,Medsize,2011,2,2
RK76184,Arizona,2159.251473,No,Basic,College,2011-02-07,Unemployed,M,0.0,Suburban,Married,61.0,9,39,0,1,Personal Auto,Offer2,Web,292.8,Four-Door Car,Medsize,2011,2,7
EH86912,California,8420.43119,No,Basic,College,2011-02-27,Unemployed,M,28617.0,Suburban,Married,112.0,20,57,0,9,Personal Auto,Offer3,Agent,797.595611,SUV,Medsize,2011,2,27
TJ90326,California,13530.02906,No,Extended,High-level-degree,2011-02-02,Employed,F,75037.0,Rural,Married,85.0,5,27,2,2,Personal Auto,Offer2,Call Center,180.555113,Four-Door Car,Small,2011,2,2
ES93923,Oregon,8798.312515,No,Premium,Bachelor,2011-02-06,Employed,F,24550.0,Suburban,Married,111.0,12,6,0,9,Personal Auto,Offer2,Agent,536.00374,Four-Door Car,Small,2011,2,6
BY23642,Arizona,4595.043966,No,Basic,Bachelor,2011-01-17,Unemployed,F,0.0,Suburban,Single,64.0,16,62,0,6,Personal Auto,Offer1,Branch,460.8,Two-Door Car,Small,2011,1,17
CV64725,California,6545.802896,No,Extended,High School or Below,2011-01-07,Employed,M,55366.0,Suburban,Divorced,86.0,11,54,2,4,Personal Auto,Offer3,Agent,455.714395,Four-Door Car,Medsize,2011,1,7
RN56430,Nevada,5443.761524,No,Basic,High School or Below,2011-02-15,Employed,F,41449.0,Suburban,Married,69.0,16,96,1,3,Personal Auto,Offer3,Branch,331.2,Two-Door Car,Medsize,2011,2,15
PD32052,California,7957.630101,No,Basic,High School or Below,2011-01-19,Employed,M,51125.0,Suburban,Divorced,67.0,3,67,0,2,Personal Auto,Offer1,Agent,430.29174,Four-Door Car,Medsize,2011,1,19
YG87460,Arizona,2444.741307,No,Basic,College,2011-01-16,Unemployed,M,0.0,Urban,Married,71.0,8,59,1,1,Personal Auto,Offer3,Branch,244.587596,Four-Door Car,Medsize,2011,1,16
BN90616,Washington,8590.334983,No,Basic,Bachelor,2011-02-06,Employed,F,63110.0,Rural,Married,72.0,23,84,0,2,Personal Auto,Offer3,Agent,68.179721,Four-Door Car,Medsize,2011,2,6
BH36973,Oregon,2730.3538,No,Basic,College,2011-02-03,Employed,F,63401.0,Urban,Married,68.0,1,18,0,1,Personal Auto,Offer2,Agent,202.938048,Four-Door Car,Medsize,2011,2,3
QN76156,Oregon,2925.726685,No,Basic,College,2011-01-03,Employed,F,30752.0,Suburban,Married,73.0,2,37,0,1,Personal Auto,Offer4,Call Center,400.294003,Four-Door Car,Small,2011,1,3
ZJ15114,California,5331.737284,No,Basic,High School or Below,2011-01-12,Employed,M,60986.0,Suburban,Married,67.0,30,32,0,5,Corporate Auto,Offer4,Branch,417.781693,Four-Door Car,Medsize,2011,1,12
CM84035,Arizona,11320.82704,No,Premium,College,2011-01-07,Employed,M,41692.0,Rural,Single,101.0,21,15,1,2,Corporate Auto,Offer3,Call Center,245.968629,Four-Door Car,Medsize,2011,1,7
TZ22914,Oregon,5130.823951,No,Basic,High-level-degree,2011-01-14,Unemployed,M,12940.0,Urban,Divorced,68.0,7,36,0,3,Personal Auto,Offer1,Agent,268.1726,Two-Door Car,Large,2011,1,14
MW80236,Washington,7919.832069,No,Basic,High-level-degree,2011-02-21,Unemployed,M,0.0,Suburban,Married,70.0,13,18,0,2,Personal Auto,Offer1,Agent,336.0,Four-Door Car,Medsize,2011,2,21
WO89464,Oregon,2619.337376,Yes,Basic,Bachelor,2011-02-05,Employed,M,78618.0,Urban,Divorced,66.0,7,56,0,1,Personal Auto,Offer1,Agent,225.578841,Two-Door Car,Medsize,2011,2,5
MK56815,California,9591.232645,No,Premium,College,2011-02-25,Employed,M,54538.0,Urban,Married,119.0,32,63,0,6,Personal Auto,Offer1,Call Center,507.799325,Four-Door Car,Medsize,2011,2,25
LJ64287,Nevada,4196.652176,No,Basic,High School or Below,2011-02-15,Unemployed,M,0.0,Suburban,Single,64.0,35,75,1,7,Personal Auto,Offer3,Call Center,774.737185,Two-Door Car,Medsize,2011,2,15
UK86050,Arizona,7887.964945,No,Basic,High School or Below,2011-02-24,Employed,F,76590.0,Urban,Divorced,65.0,0,91,0,2,Personal Auto,Offer1,Agent,183.293091,Four-Door Car,Large,2011,2,24
TQ24692,Oregon,8676.698631,No,Basic,High School or Below,2011-01-02,Employed,M,76214.0,Urban,Married,72.0,7,48,0,2,Special Auto,Offer2,Web,202.81373,Four-Door Car,Medsize,2011,1,2
QO16222,California,6383.611136,No,Basic,College,2011-02-27,Unemployed,F,0.0,Suburban,Single,196.0,13,74,2,1,Personal Auto,Offer2,Call Center,2327.166394,Luxury-Sport,Small,2011,2,27
SU86402,Arizona,6568.75877,No,Extended,High School or Below,2011-01-30,Unemployed,F,25876.0,Suburban,Married,83.0,29,46,0,3,Personal Auto,Offer1,Branch,398.4,Two-Door Car,Medsize,2011,1,30
CI95726,Nevada,3644.833554,Yes,Extended,High School or Below,2011-01-15,Employed,F,82477.0,Suburban,Married,90.0,1,69,0,1,Personal Auto,Offer2,Agent,432.0,Two-Door Car,Large,2011,1,15
JE98863,Arizona,3910.697956,No,Extended,Bachelor,2011-02-18,Employed,F,58713.0,Suburban,Married,98.0,8,4,0,1,Special Auto,Offer1,Agent,470.4,Four-Door Car,Small,2011,2,18
DD89544,Arizona,18704.85055,No,Extended,Bachelor,2011-01-10,Employed,M,64929.0,Suburban,Married,240.0,13,11,3,8,Corporate Auto,Offer1,Agent,1261.672708,Luxury-Sport,Medsize,2011,1,10
HK28125,California,24337.38181,No,Extended,High School or Below,2011-01-04,Unemployed,M,0.0,Suburban,Single,85.0,5,15,1,2,Personal Auto,Offer2,Agent,612.0,Four-Door Car,Medsize,2011,1,4
VT52978,Nevada,12547.42888,No,Premium,High School or Below,2011-01-21,Employed,M,32857.0,Suburban,Divorced,105.0,24,15,0,2,Corporate Auto,Offer1,Call Center,504.0,Four-Door Car,Medsize,2011,1,21
DU66620,Nevada,4582.685265,No,Basic,College,2011-02-13,Unemployed,M,19065.0,Suburban,Married,61.0,28,29,0,7,Personal Auto,Offer4,Call Center,292.8,Two-Door Car,Medsize,2011,2,13
YC83239,Washington,2864.093984,No,Extended,Bachelor,2011-01-13,Unemployed,F,0.0,Suburban,Single,83.0,17,30,0,1,Personal Auto,Offer4,Web,825.29011,Two-Door Car,Medsize,2011,1,13
VS40267,California,30850.58677,No,Basic,High School or Below,2011-02-08,Unemployed,M,25503.0,Suburban,Married,115.0,12,59,0,2,Personal Auto,Offer2,Branch,552.0,SUV,Medsize,2011,2,8
WJ55369,Arizona,7366.093547,No,Extended,High School or Below,2011-02-05,Employed,M,30250.0,Urban,Married,93.0,1,98,0,6,Personal Auto,Offer1,Call Center,398.100233,Four-Door Car,Medsize,2011,2,5
MZ23183,Oregon,4224.832303,No,Basic,Bachelor,2011-01-25,Unemployed,M,0.0,Suburban,Single,63.0,9,88,0,8,Personal Auto,Offer1,Call Center,453.6,Four-Door Car,Medsize,2011,1,25
DV58197,California,8256.2978,Yes,Basic,Bachelor,2011-01-25,Employed,F,62902.0,Rural,Married,69.0,14,94,0,2,Personal Auto,Offer2,Web,159.383042,Two-Door Car,Medsize,2011,1,25
RZ97514,Oregon,7498.824515,No,Basic,High-level-degree,2011-01-27,Unemployed,F,0.0,Suburban,Married,66.0,5,17,0,2,Personal Auto,Offer3,Agent,316.8,Four-Door Car,Medsize,2011,1,27
ET90029,Arizona,25626.70699,No,Extended,High-level-degree,2011-02-12,Unemployed,F,14278.0,Urban,Married,134.0,6,9,0,2,Personal Auto,Offer2,Web,346.319404,Luxury-Sport,Small,2011,2,12
SD21312,Nevada,5989.773931,Yes,Premium,College,2011-01-19,Employed,M,66839.0,Suburban,Single,154.0,33,24,0,1,Personal Auto,Offer2,Branch,739.2,Luxury-Sport,Medsize,2011,1,19
FG31425,Arizona,2530.810167,No,Basic,College,2011-02-21,Employed,F,37811.0,Suburban,Married,63.0,25,14,0,1,Special Auto,Offer4,Agent,365.002909,Four-Door Car,Medsize,2011,2,21
FA15338,Arizona,13569.24071,No,Basic,High School or Below,2011-01-09,Unemployed,M,20978.0,Suburban,Married,70.0,35,20,0,2,Personal Auto,Offer4,Branch,336.0,Two-Door Car,Medsize,2011,1,9
HD53787,California,13113.13865,No,Extended,College,2011-02-10,Unemployed,F,28519.0,Suburban,Married,86.0,23,30,0,2,Personal Auto,Offer4,Branch,412.8,Two-Door Car,Large,2011,2,10
ME11422,California,5085.023369,No,Basic,College,2011-02-12,Unemployed,M,0.0,Suburban,Married,72.0,15,18,1,3,Personal Auto,Offer3,Agent,571.531582,Four-Door Car,Small,2011,2,12
QN36109,Nevada,4554.557242,No,Basic,High-level-degree,2011-02-08,Employed,F,85140.0,Rural,Single,118.0,7,11,4,1,Personal Auto,Offer1,Branch,88.17994,SUV,Medsize,2011,2,8
UL80763,Oregon,4014.453113,Yes,Extended,High-level-degree,2011-01-08,Employed,F,37384.0,Suburban,Married,99.0,9,17,0,1,Personal Auto,Offer2,Agent,475.2,Four-Door Car,Medsize,2011,1,8
DH61947,Oregon,2863.043304,No,Extended,Bachelor,2011-02-12,Unemployed,M,0.0,Rural,Married,79.0,0,44,0,1,Personal Auto,Offer4,Call Center,168.89233,Two-Door Car,Medsize,2011,2,12
QX54905,Nevada,7200.664877,Yes,Basic,College,2011-01-26,Unemployed,F,0.0,Suburban,Married,66.0,16,77,0,2,Corporate Auto,Offer2,Agent,316.8,Four-Door Car,Medsize,2011,1,26
XQ39498,Oregon,30909.22228,No,Premium,High School or Below,2011-02-12,Employed,M,57659.0,Suburban,Divorced,111.0,24,31,0,2,Personal Auto,Offer1,Agent,756.37287,Four-Door Car,Medsize,2011,2,12
FQ51281,Oregon,8170.621997,No,Basic,Bachelor,2011-01-27,Employed,F,95241.0,Rural,Married,68.0,3,12,1,2,Personal Auto,Offer2,Branch,87.803087,Four-Door Car,Large,2011,1,27
NA45983,Arizona,2877.813846,No,Basic,College,2011-01-12,Employed,M,38870.0,Rural,Divorced,74.0,3,89,0,1,Special Auto,Offer1,Agent,145.365072,Four-Door Car,Small,2011,1,12
LC23144,California,8478.30421,No,Basic,High School or Below,2011-02-28,Unemployed,F,13870.0,Suburban,Married,109.0,1,78,0,5,Personal Auto,Offer3,Web,550.430985,SUV,Medsize,2011,2,28
SG54382,Arizona,8646.547993,No,Extended,Bachelor,2011-02-03,Employed,M,25964.0,Suburban,Married,76.0,21,87,2,2,Corporate Auto,Offer1,Branch,364.8,Four-Door Car,Medsize,2011,2,3
XH54129,California,4755.762589,No,Premium,High School or Below,2011-02-17,Employed,F,72193.0,Urban,Married,118.0,1,46,0,1,Personal Auto,Offer4,Branch,552.646907,Four-Door Car,Medsize,2011,2,17
QD28391,Washington,7425.845305,No,Basic,College,2011-01-31,Employed,M,84302.0,Rural,Married,62.0,19,63,0,2,Personal Auto,Offer2,Branch,76.609295,Four-Door Car,Medsize,2011,1,31
HX55735,Nevada,4462.997006,Yes,Basic,Bachelor,2011-01-30,Unemployed,F,0.0,Suburban,Single,73.0,35,52,3,5,Personal Auto,Offer1,Web,350.4,Two-Door Car,Medsize,2011,1,30
AI49712,Washington,2593.897887,No,Basic,High School or Below,2011-01-21,Unemployed,F,0.0,Suburban,Single,72.0,31,99,0,1,Personal Auto,Offer3,Call Center,345.6,Four-Door Car,Large,2011,1,21
YM53951,Oregon,6006.441801,No,Extended,College,2011-02-17,Employed,M,39482.0,Urban,Divorced,77.0,29,48,0,5,Corporate Auto,Offer1,Agent,277.907701,Four-Door Car,Medsize,2011,2,17
JO77924,Oregon,10010.14003,No,Extended,High School or Below,2011-01-29,Employed,M,66371.0,Rural,Married,125.0,2,75,0,5,Personal Auto,Offer2,Agent,43.098747,SUV,Medsize,2011,1,29
EZ20115,California,26305.41541,No,Basic,Bachelor,2011-02-09,Employed,M,35300.0,Urban,Married,74.0,14,71,0,2,Personal Auto,Offer1,Agent,225.518065,Four-Door Car,Medsize,2011,2,9
DD88614,California,7096.598526,No,Extended,High-level-degree,2011-01-21,Employed,F,67735.0,Rural,Married,88.0,33,87,0,3,Corporate Auto,Offer3,Agent,3.4637,Four-Door Car,Medsize,2011,1,21
BO21461,California,2859.799774,No,Basic,College,2011-01-10,Employed,M,98879.0,Rural,Single,73.0,14,33,1,1,Personal Auto,Offer4,Call Center,108.667642,Four-Door Car,Medsize,2011,1,10
EX13440,Oregon,29589.94128,No,Basic,High School or Below,2011-01-06,Unemployed,M,0.0,Suburban,Single,108.0,29,74,0,2,Corporate Auto,Offer3,Branch,777.6,SUV,Medsize,2011,1,6
UB87714,Oregon,9667.129686,No,Extended,High-level-degree,2011-01-27,Employed,M,72885.0,Rural,Divorced,124.0,35,88,2,6,Personal Auto,Offer1,Branch,233.676034,SUV,Medsize,2011,1,27
VW84197,Oregon,21941.85759,No,Basic,Bachelor,2011-02-20,Employed,F,26378.0,Rural,Married,70.0,22,79,1,2,Personal Auto,Offer2,Branch,147.795699,Four-Door Car,Medsize,2011,2,20
HP56518,Oregon,5548.031892,Yes,Basic,Bachelor,2011-01-13,Employed,M,67798.0,Suburban,Divorced,69.0,1,78,0,9,Personal Auto,Offer1,Agent,331.2,Four-Door Car,Medsize,2011,1,13
SP81997,Washington,7752.933281,No,Extended,High-level-degree,2011-02-11,Employed,F,41275.0,Rural,Married,96.0,29,16,0,3,Personal Auto,Offer3,Branch,41.122303,Four-Door Car,Large,2011,2,11
VH66357,California,2769.72527,No,Basic,College,2011-02-19,Employed,M,39646.0,Urban,Married,70.0,9,35,0,1,Personal Auto,Offer4,Agent,279.714859,Four-Door Car,Small,2011,2,19
IM30965,Oregon,2545.070274,No,Basic,High School or Below,2011-02-15,Employed,M,71868.0,Suburban,Single,65.0,6,61,0,1,Corporate Auto,Offer4,Agent,312.0,Four-Door Car,Small,2011,2,15
TQ37204,Oregon,8629.329351,No,Basic,High School or Below,2011-01-09,Employed,F,59107.0,Urban,Married,107.0,29,57,0,7,Personal Auto,Offer2,Branch,480.521227,SUV,Medsize,2011,1,9
NN54114,Arizona,4915.39018,No,Basic,Bachelor,2011-01-09,Unemployed,M,0.0,Suburban,Single,70.0,13,48,0,9,Personal Auto,Offer1,Branch,504.0,Four-Door Car,Medsize,2011,1,9
BI27443,Arizona,4896.562733,No,Extended,College,2011-02-18,Employed,F,36428.0,Urban,Divorced,124.0,34,20,0,1,Personal Auto,Offer2,Agent,559.412583,SUV,Medsize,2011,2,18
WL86517,Nevada,4013.959621,No,Extended,High-level-degree,2011-02-06,Employed,F,93284.0,Suburban,Married,99.0,7,26,0,1,Personal Auto,Offer3,Web,475.2,Two-Door Car,Medsize,2011,2,6
HW40931,Oregon,10834.86984,No,Extended,College,2011-01-06,Employed,F,34612.0,Suburban,Married,91.0,8,77,1,2,Special Auto,Offer4,Web,655.2,Four-Door Car,Small,2011,1,6
NN44758,Arizona,4669.22664,Yes,Premium,High School or Below,2011-02-14,Employed,F,76157.0,Suburban,Married,116.0,15,80,0,1,Personal Auto,Offer2,Call Center,556.8,Two-Door Car,Small,2011,2,14
NQ18750,Oregon,29577.28414,No,Premium,College,2011-02-16,Unemployed,M,0.0,Suburban,Single,106.0,34,13,0,2,Personal Auto,Offer2,Call Center,763.2,Two-Door Car,Small,2011,2,16
GC34791,Nevada,9259.729948,No,Basic,High School or Below,2011-02-03,Unemployed,M,17109.0,Suburban,Married,62.0,7,45,0,2,Personal Auto,Offer2,Agent,297.6,Two-Door Car,Medsize,2011,2,3
SY22123,California,6300.440231,No,Extended,College,2011-01-05,Unemployed,F,29539.0,Suburban,Single,85.0,20,83,0,7,Personal Auto,Offer1,Agent,408.0,Four-Door Car,Medsize,2011,1,5
DY17416,Oregon,6031.518652,No,Extended,College,2011-02-07,Employed,M,49539.0,Urban,Single,79.0,15,83,0,5,Personal Auto,Offer2,Agent,286.938064,Two-Door Car,Medsize,2011,2,7
KE57057,California,2300.334605,No,Basic,High School or Below,2011-02-03,Unemployed,F,0.0,Suburban,Single,66.0,9,10,1,1,Corporate Auto,Offer2,Agent,475.2,Four-Door Car,Small,2011,2,3
AT24793,Oregon,6863.124573,No,Premium,College,2011-01-16,Employed,M,25352.0,Suburban,Married,173.0,10,65,0,1,Special Auto,Offer3,Call Center,830.4,Luxury-Sport,Medsize,2011,1,16
SL71998,Oregon,2797.759849,No,Basic,College,2011-01-18,Employed,M,63223.0,Suburban,Married,71.0,3,72,0,1,Personal Auto,Offer3,Web,397.622116,Two-Door Car,Small,2011,1,18
AP66226,Nevada,4479.494223,No,Basic,Bachelor,2011-02-10,Unemployed,M,18505.0,Suburban,Married,66.0,15,51,4,3,Personal Auto,Offer1,Web,316.8,Four-Door Car,Medsize,2011,2,10
HI91534,California,4571.509384,No,Basic,College,2011-01-11,Employed,F,91485.0,Urban,Divorced,114.0,2,16,0,1,Personal Auto,Offer3,Web,392.925712,SUV,Small,2011,1,11
TK61994,Oregon,6104.501453,No,Extended,College,2011-02-28,Unemployed,F,18690.0,Rural,Married,80.0,10,63,0,5,Personal Auto,Offer1,Agent,18.192921,Four-Door Car,Medsize,2011,2,28
CW35098,Washington,3297.904615,No,Extended,College,2011-01-05,Unemployed,M,0.0,Suburban,Single,91.0,3,78,0,1,Personal Auto,Offer1,Branch,655.2,Two-Door Car,Medsize,2011,1,5
WX30852,Arizona,2639.982596,No,Basic,Bachelor,2011-02-04,Employed,F,69819.0,Rural,Married,66.0,24,20,0,1,Personal Auto,Offer4,Agent,21.00736,Four-Door Car,Medsize,2011,2,4
SK69036,California,13780.48818,No,Premium,Bachelor,2011-02-20,Employed,M,25708.0,Suburban,Divorced,118.0,21,44,0,2,Personal Auto,Offer1,Branch,566.4,Four-Door Car,Small,2011,2,20
YI79084,Nevada,3702.63121,No,Extended,High-level-degree,2011-01-17,Employed,M,33738.0,Suburban,Single,95.0,13,97,0,1,Personal Auto,Offer2,Agent,541.755353,Two-Door Car,Medsize,2011,1,17
